Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Hypertensive diseases,504901000006118,194767001,299653017,G2111,G211100,Benign hypertensive heart disease with CCF
Hypertensive diseases,741661000006118,64715009,107545013,G21z,G21z.00,Hypertensive heart disease NOS
Hypertensive diseases,741691000006114,64715009,107545013,G21z0,G21z000,Hypertensive heart disease NOS without CCF
Hypertensive diseases,411508017,275516004,411508017,G21z0-1,G21z011,Cardiomegaly - hypertensive
Hypertensive diseases,741681000006111,64715009,107545013,G21z1,G21z100,Hypertensive heart disease NOS with CCF
Hypertensive diseases,299655012,64715009,107545013,G21zz,G21zz00,Hypertensive heart disease NOS
Hypertensive diseases,64282015,38481006,64282015,G22,G22..00,Hypertensive renal disease
Hypertensive diseases,108730018,65443008,108730018,G220,G220.00,Malignant hypertensive renal disease
Hypertensive diseases,1409014,193003,1409014,G221,G221.00,Benign hypertensive renal disease
Hypertensive diseases,299665018,49220004,81984019,G222,G222.00,Hypertensive renal disease with renal failure
Hypertensive diseases,395753015,38481006,64282015,G22z,G22z.00,Hypertensive renal disease NOS
Hypertensive diseases,47076011,38481006,64282015,G22z-1,G22z.11,Renal hypertension
Hypertensive diseases,143003017,86234004,143003017,G23,G23..00,Hypertensive heart AND renal disease
Hypertensive diseases,110659019,66610008,110659019,G230,G230.00,Malignant hypertensive heart AND renal disease
Hypertensive diseases,109700019,66052004,109700019,G231,G231.00,Benign hypertensive heart AND renal disease
Hypertensive diseases,741701000006114,194779001,299672017,G232,G232.00,Hypertensive heart&renal dis wth (congestive) heart failure
Hypertensive diseases,299673010,194780003,299673010,G233,G233.00,Hypertensive heart and renal disease with renal failure
Hypertensive diseases,789941000006117,194781004,299674016,G234,G234.00,Hyperten heart&renal dis+both(congestv)heart and renal fail
Hypertensive diseases,299675015,86234004,143003017,G23z,G23z.00,Hypertensive heart and renal disease NOS
Hypertensive diseases,53452019,31992008,53452019,G24,G24..00,Secondary hypertension
Hypertensive diseases,151161000006115,89242004,147988014,G240,G240.00,Secondary malignant hypertension
Hypertensive diseases,299676019,194783001,299676019,G2400,G240000,Secondary malignant renovascular hypertension
Hypertensive diseases,299677011,89242004,147988014,G240z,G240z00,Secondary malignant hypertension NOS
Hypertensive diseases,299678018,194785008,299678018,G241,G241.00,Secondary benign hypertension
Hypertensive diseases,2478822013,73410007,2478822013,G2410,G241000,Secondary benign renovascular hypertension
Hypertensive diseases,299680012,194785008,2470031013,G241z,G241z00,Secondary benign hypertension NOS
Hypertensive diseases,299681011,194788005,299681011,G244,G244.00,Hypertension secondary to endocrine disorders
Hypertensive diseases,158241000006117,31992008,53452019,G24z,G24z.00,Secondary hypertension NOS
Hypertensive diseases,299683014,123799005,192288012,G24z0,G24z000,Secondary renovascular hypertension NOS
Hypertensive diseases,299684015,194791005,299684015,G24z1,G24z100,Hypertension secondary to drug
Hypertensive diseases,299682016,31992008,53452019,G24zz,G24zz00,Secondary hypertension NOS
Hypertensive diseases,299686018,38341003,1215744012,G2y,G2y..00,Other specified hypertensive disease
Hypertensive diseases,299687010,38341003,1215744012,G2z,G2z..00,Hypertensive disease NOS
Hypertensive diseases,84111015,50490005,84111015,G672,G672.00,Hypertensive encephalopathy
Hypertensive diseases,84112010,50490005,84111015,G672-1,G672.11,Hypertensive crisis
Hypertensive diseases,300869017,38341003,1215744012,Gyu2,Gyu2.00,[X]Hypertensive diseases
Hypertensive diseases,300871017,31992008,53452019,Gyu21,Gyu2100,[X]Hypertension secondary to other renal disorders
Hypertensive diseases,305764016,86041002,142647015,L122,L122.00,Other pre-existing hypertension in preg/childbirth/puerp
Hypertensive diseases,19451000006111,86041002,142647015,L1220,L122000,Other pre-existing hypertension in preg/childb/puerp unspec
Hypertensive diseases,19431000006116,86041002,142647015,L1221,L122100,Other pre-existing hypertension in preg/childb/puerp - deliv
Hypertensive diseases,19421000006119,86041002,142647015,L1223,L122300,Other pre-exist hypertension in preg/childb/puerp-not deliv
Hypertensive diseases,19441000006114,86041002,142647015,L122z,L122z00,Other pre-existing hypertension in preg/childb/puerp NOS
Hypertensive diseases,305818015,198997005,305818015,L127,L127.00,Pre-eclampsia or eclampsia with pre-existing hypertension
Hypertensive diseases,212961000006118,198997005,305818015,L127z,L127z00,Pre-eclampsia or eclampsia + pre-existing hypertension NOS
Hypertensive diseases,213111000006112,199005000,305826011,L128,L128.00,Pre-exist hypertension compl preg childbirth and puerperium
Hypertensive diseases,213091000006115,199006004,305827019,L1280,L128000,Pre-exist hyperten heart dis compl preg childbth+puerperium
Hypertensive diseases,213081000006118,199008003,305829016,L1282,L128200,Pre-exist 2ndry hypertens comp preg childbth and puerperium
Hypertensive diseases,331291010,293495006,433712011,TJC7,TJC7.00,Adverse reaction to other antihypertensives
Hypertensive diseases,331302012,293495006,433712011,TJC7z,TJC7z00,Adverse reaction to antihypertensives NOS
Hypertensive diseases,404471000006113,293495006,433712011,U60C5,U60C500,"[X]Oth antihyperten drug caus advers eff in therap use, NEC"
Hypertensive diseases,356121000006111,293495006,433712011,U60C5-1,U60C511,[X] Adverse reaction to other antihypertensives
Hypertensive diseases,351481000006111,293495006,433712011,U60C5-A,U60C51A,[X] Adverse reaction to antihypertensives NOS
